0xa21cdc8637b8a8b0437d5b617eb3cc10;Варианты отправки push уведомлений;Не отправлять;0
0xaa70b3f4924388034898a5323acd1a46;Варианты отправки push уведомлений;Отправлять непосредственно;1
0x8682e708e5420cc7457a359b0dd041c3;Варианты отправки push уведомлений;Отправлять через вспомогательный сервис;2
0x90c6dd09006387fe4fee70fc2a25576d;Варианты отправки электронного чека покупателю;Не отправлять;0
0xa50dd878f982ab8b496dbc59029160b2;Варианты отправки электронного чека покупателю;Отправлять по SMS;1
0x9aa79d69998b5d654da776876fa4e77c;Варианты отправки электронного чека покупателю;Отправлять по E-mail;2
0x89e73fbb56b09a6e47a0f9a417eee886;Варианты отражения взаиморасчетов с сотрудниками;По месяцам расчета зарплаты;0
0xb31c65a1164cd7f543f786637b8e2aa1;Варианты отражения взаиморасчетов с сотрудниками;По данным бухучета;1
0x9f9a677363776ef644115ed8b167259b;Варианты отражения в учете внеоборотных активов;Управленческом и регламентированном учетах;0
0x983d682138b0834b4de64c8508cf0bad;Варианты отражения в учете внеоборотных активов;Управленческом учете;1
0x81739c4902187bcf41d9e5f5e0724177;Варианты отражения в учете внеоборотных активов;Регламентированном учете;2
0xa111ea24f0f62c4449a5fbe6736f0654;Варианты отражения корректировок поступлений;Отразить на доходах/пассивах;0
0xb70df7c36afe8e114c166dad627a9062;Варианты отражения корректировок поступлений;Списать на расходы/активы;1
0x850e87df82d8fa984e8613360c0a6a75;Варианты отражения корректировок поступлений;Увеличить закупку, увеличить складские остатки;2
0x9689b6588100c1304c10f3f9faf9dc49;Варианты отражения корректировок поступлений;Увеличить закупку, учесть при инвентаризации;3
0xb7cca09612ed88c648b52429d4bd183e;Варианты отражения корректировок поступлений;Увеличить стоимость;4
0x81889eace0ddf44242b8fcc523970a04;Варианты отражения корректировок поступлений;Уменьшить закупку, уменьшить складские остатки;5
0x921b9b7e5255e2da4877e16ec1b1556c;Варианты отражения корректировок поступлений;Уменьшить закупку, учесть при инвентаризации;6
0x8a765d766490aab94bce804bf7c1c75b;Варианты отражения корректировок поступлений;Уменьшить стоимость;7
0xa261c26c6de2b7a3432a2dd0aaf5ac46;Варианты отражения корректировок поступлений;Увеличить закупку у партнеров;8
0xaf546eaa98d9f2724ec41c29ba1b90ab;Варианты отражения корректировок поступлений;Уменьшить закупку у партнеров;9
0x81333fd4b6e7b9b241eaa3206f61fca3;Варианты отражения корректировок реализаций;Отразить на прочих доходах;0
0x832ba0133a6723c34a31092a19cc06ab;Варианты отражения корректировок реализаций;Списать на расходы;1
0x983713770238c4a942e411d3532fa7b4;Варианты отражения корректировок реализаций;Увеличить выручку;2
0x9b0085598f775847479320c93136c1b5;Варианты отражения корректировок реализаций;Увеличить реализацию, уменьшить складские остатки;3
0xb67ba9b36ecb870d4f64e99d09fc582f;Варианты отражения корректировок реализаций;Увеличить реализацию, учесть при инвентаризации;4
0xb92389d4a22b2e1b473f52882311fe0e;Варианты отражения корректировок реализаций;Уменьшить выручку;5
0x955d6c49dbb293544614fd828e253cbe;Варианты отражения корректировок реализаций;Уменьшить реализацию, увеличить складские остатки;6
0xb9fb5e4d33c4bc3f4504efa577bb115d;Варианты отражения корректировок реализаций;Уменьшить реализацию, учесть при инвентаризации;7
0x8e9a3201e1f46a1e40b9ac83d920a38b;Варианты отражения расхождений;За счет сторонней компании;0
0x8eeb7df9d2e061b04c3049f43890a9f5;Варианты отражения расхождений;За счет поставщика;1
0x898499d7118e22ca4645496a4ccf5eb3;Варианты отражения расхождений;На прочие расходы;2
0x8ba2e42b837744354f326ac5a29f4414;Варианты отражения расхождений;В пользу поставщика;3
0xbbfcfae88f792f7a4783d6b26a9db9e1;Варианты отражения расхождений;На прочие доходы;4
0xb96ea567d9e85b7b4e1a6850d58315ef;Варианты оформления документов перемещения;Заказ на перемещение;0
0x8256d8f606a2f830441350256acc62df;Варианты оформления документов перемещения;Перемещение товаров;1
0x9638d657a2983caa49e32c5953f1403c;Варианты оформления документов продажи;Коммерческое предложение;0
0x8c5551cd7218d3e843ad579ce70a9349;Варианты оформления документов продажи;Заказ;1
0x9de850189d79e90047061d42510be256;Варианты оформления документов продажи;Реализация;2
0x98033b6d292b44ed415f40b03638cb38;Варианты оформления документов продажи;Передача товаров;3
0x83dd0eb6f4abebb64f2b250b687214df;Варианты оформления документов продажи;Заказ + Реализация;4
0xb9b4748ff207502146335518c546caf8;Варианты оформления документов продажи;Заказ + Передача;5
0xaf4ba23c929004e447ca8120cd185195;Варианты оформления закупок;Не разделять;0
0xa991d46e9139442c459230277d5000ec;Варианты оформления закупок;Товары в пути;1
0x8eb8963e9a64570146e629f3609dc83c;Варианты оформления закупок;Неотфактурованные поставки;2
0xbf6e4c0cef8200474beb39f76ed82cef;Варианты оформления продажи;Реализация товаров и услуг;0
0x8e82f72715ce101746563616c0b1bb54;Варианты оформления продажи;Акт выполненных работ;1
0x85c50cea0d7d4dcb48f4e808f3ed285f;Варианты оформления продажи;Акт на передачу прав;2
0x861ca34b6310913e447c47c9e6d785be;Варианты оформления услуг документов переработки;Указываются в заказе;0
0x9471a820a232429a485aa391a0db7744;Варианты оформления услуг документов переработки;Оформляются отдельно;1
0x896e458ce9fb7e4d41aeaf153e4f5fd0;Варианты очистки файлов;Очистить файлы и версии;0
0xa6bfc21c617c6348480e232b935d01e1;Варианты очистки файлов;Очистить файлы;1
0x8a4ef3ab459186ef4f9c12379bc7cc99;Варианты очистки файлов;Очистить версии;2
0xb2eefdd795b0945a45d52c7405c702a1;Варианты очистки файлов;Не очищать;3
0xbce51864d40cad0d4be8e83477d354dd;Варианты печати маршрутной карты на продукцию;По этапам;0
0xbaac037e125283c445060d27b8e52448;Варианты печати маршрутной карты на продукцию;По маршрутным картам;1
0x915932bd07aabc9d4116d78774a54957;Варианты потребности соглашения на роуминг;Обязательно;0
0xbd1b479834d6a1ba48604276bcc33e5a;Варианты потребности соглашения на роуминг;Не обязательно;1
0xad356069eea70ee949e3d9a43ee5cd3f;Варианты потребности соглашения на роуминг;Не требуется;2
0x8c5e5e38138eb30146f8e4724c49914c;Варианты правил заполнения реквизитов;Из реквизита объекта потребителя;0
0x8cd251f2dd1190bc494d870481d4ea48;Варианты правил заполнения реквизитов;Из указанного значения;1
0xbb05a9dbe768e8a74fa514859c196011;Варианты правил заполнения реквизитов;Из выражения на встроенном языке;2
0xb59f3fc6a4ff63474fd2384cc90334a0;Варианты правил заполнения реквизитов;Из шаблона;3
0xa56cd6be42278a544e2263f0d39bf812;Варианты правил формирования представления элементов справочника сотрудники;Фамилия И. О. [дополнение];0
0xa0e40077b2398f7746546cfd6e296b16;Варианты правил формирования представления элементов справочника сотрудники;Фамилия Имя Отчество [дополнение];1
0x9417c385020f4836468e4a057945c667;Варианты правил формирования представления элементов справочника сотрудники;Фамилия И. О. (вид занятости) [дополнение];2
0x8505d52a3a7eda874a46c6d9d50dc51e;Варианты правил формирования представления элементов справочника сотрудники;Фамилия Имя Отчество (вид занятости) [дополнение];3
0x9fa660eb52c2bd104a5bcf70adbd906c;Варианты правил формирования представления элементов справочника сотрудники;Фамилия И. О. (вид занятости, ув.) [дополнение];4
0x8b3f38c641db928b42e18c5eac899990;Варианты правил формирования представления элементов справочника сотрудники;Фамилия Имя Отчество (вид занятости, ув.) [дополнение];5
0x88126162fab2bf3f4b4beb53fb54a8a6;Варианты правил формирования представления элементов справочника сотрудники;Фамилия И. О. (ув.) [дополнение];6
0xae7e2afb908238c248fd772693b7a5f9;Варианты правил формирования представления элементов справочника сотрудники;Фамилия Имя Отчество (ув.) [дополнение];7
0xb0e7972bd8e2533f400b00f321b695cb;Варианты представления наборов в печатных формах;Только набор;0
0xaef3d47c949caecc4f46ddca686f485c;Варианты представления наборов в печатных формах;Набор и комплектующие;1
0x97ba02cdf4c72be8402f57990f2a8624;Варианты представления наборов в печатных формах;Только комплектующие;2
0xbd4dec814f39ae9a403da010d7bb5543;Варианты преобразования;Сложение;0
0xbed8b6b37a75cae64314efc6f4a86911;Варианты преобразования;Максимум;1
0xaa39869b903c26af423088786e967bba;Варианты преобразования;Среднее;2
0x80452e7fe0a95c4d47cff74da9bb44c1;Варианты преобразования;Минимум;3
0xb553ce461e6a2d764ff37a730b878554;Варианты приемки товаров;Разделена по заказам и накладным;0
0xbb25ee808af5a1c543221bb4763ad8c6;Варианты приемки товаров;Не разделена по заказам и накладным;1
0x9f2a4df3814025fe4246dee3bba85b10;Варианты приемки товаров;Может происходить без заказов и накладных;2
0x8e9ac8a8e359a0a74515c8fc8d94a0e6;Варианты приемки товаров;Разделена только по накладным;3
0x8f03014260a2f5d541ba9385e020967a;Варианты приемки товаров;Не разделена по накладным;4
0x6281f45c898df8f711e780f28ad66938;Варианты приемки товаров;По договорам без заказов и накладных;5
0x6281f45c898df8f711e780f282eedaa2;Варианты приемки товаров;По договорам (после заказов или накладных);6
0xa1cfbddd0ae70133482c171028a88ba9;Варианты приемки товаров;По договорам (после накладных);7
0xaa02f5c75f7fec854f08b4297fc360a2;Варианты применения целевого финансирования;Не используется;0
