0xadd0ad83bafec72442bcb90c4e4d1456;"Виды операций документа ""РКО""";Возврат денежных средств покупателю;1
0xb1a6bf704b5ada8e487f7eccee0415ac;"Виды операций документа ""РКО""";Расчеты по кредитам и займам с контрагентами;2
0x867d69498206f70e4c23f8ce2a500ec9;"Виды операций документа ""РКО""";Прочие расчеты с контрагентами;3
0xb0144ad2a1644ba04d76efc6f4577f5c;"Виды операций документа ""РКО""";Выдача денежных средств подотчетнику;4
0x96ba86bb3d3583f34f1131381a5df2af;"Виды операций документа ""РКО""";Выдача денежных средств в кассу ККМ;5
0xa95569aead093e2b49414ec031c1d871;"Виды операций документа ""РКО""";Взнос наличными в банк;6
0xbc8a9d23578025ff4877d065b4086c40;"Виды операций документа ""РКО""";Прочий расход денежных средств;7
0x836f82cb2eddebf444519693f97f7045;Виды операций списания безналичных денежных средств;Оплата поставщику;0
0xa86c927ccd80da9740ef899797bd6e8f;Виды операций списания безналичных денежных средств;Возврат денежных средств покупателю;1
0xb5a3a969813af41f4c1d52fd35660fab;Виды операций списания безналичных денежных средств;Расчеты по кредитам и займам;2
0x892f7386e5ecb40647ad376e72d8f1b4;Виды операций списания безналичных денежных средств;Прочие расчеты с контрагентами;3
0x8240e79b75cd402e4ed8972cf56fa941;Виды операций списания безналичных денежных средств;Перечисление налога;4
0x92bf7e466c45d0794311dabed2ed3a44;Виды операций списания безналичных денежных средств;Перечисление денежных средств подотчетнику;5
0xb102a90573b1e53e42335eb00963b1f1;Виды операций списания безналичных денежных средств;Перевод на другой счет;6
0xb1065814d2f455db42144ccbb38e0ee7;Виды операций списания безналичных денежных средств;Прочее списание безналичных денежных средств;7
0xbcdbafe337198c0644c8c686a5a038d4;"Виды операций документа ""Установка наценок по условиям продаж""";по ценовым группам;0
0x9734c8962aff8c7a4c93c4839f1a8ff6;"Виды операций документа ""Установка наценок по условиям продаж""";по номенклатурным группам;1
0x83ed9e6d74232073495545b7958432fd;Виды операций установка скидок номенклатуры;по номенклатуре;0
0xb37aabfb4ad9ffe74b3a9a95d8470b92;Виды операций установка скидок номенклатуры;по ценовым группам;1
0xa92539ab4ccbeb10484af21737738fed;Виды операций установка скидок номенклатуры;натуральные скидки;2
0x88ba00470c9098384d5147fbf4d6b5c0;Виды операций установка скидок номенклатуры;скидка суммой подарка;3
